"geoid","geoid2","name","D001","D002","D003","D004","D005","D006","D007","D008","D009","D010","D011","D012","D013","D014","D015","D016","D017"
"484230020032000","1000000US484230020032000","Block 2000, Block Group 2, Census Tract 20.03, Smith County, Texas",131,117,109,0,0,5,0,0,3,14,14,0,0,0,0,0,0
"484230020032001","1000000US484230020032001","Block 2001, Block Group 2, Census Tract 20.03, Smith County, Texas",46,45,40,5,0,0,0,0,0,1,1,0,0,0,0,0,0
"484230020032002","1000000US484230020032002","Block 2002, Block Group 2, Census Tract 20.03, Smith County, Texas",50,49,42,7,0,0,0,0,0,1,1,0,0,0,0,0,0
"484230020032003","1000000US484230020032003","Block 2003, Block Group 2, Census Tract 20.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020032004","1000000US484230020032004","Block 2004, Block Group 2, Census Tract 20.03, Smith County, Texas",539,468,138,286,2,30,0,0,12,71,39,2,0,0,0,27,3
"484230020032005","1000000US484230020032005","Block 2005, Block Group 2, Census Tract 20.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020032006","1000000US484230020032006","Block 2006, Block Group 2, Census Tract 20.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020032007","1000000US484230020032007","Block 2007, Block Group 2, Census Tract 20.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020032008","1000000US484230020032008","Block 2008, Block Group 2, Census Tract 20.03, Smith County, Texas",76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020032009","1000000US484230020032009","Block 2009, Block Group 2, Census Tract 20.03, Smith County, Texas",62,58,37,10,0,8,0,0,3,4,4,0,0,0,0,0,0
"484230020033000","1000000US484230020033000","Block 3000, Block Group 3, Census Tract 20.03, Smith County, Texas",120,113,44,55,1,6,0,0,7,7,7,0,0,0,0,0,0
"484230020033001","1000000US484230020033001","Block 3001, Block Group 3, Census Tract 20.03, Smith County, Texas",267,239,128,84,2,14,1,1,9,28,12,3,0,0,0,11,2
"484230020033002","1000000US484230020033002","Block 3002, Block Group 3, Census Tract 20.03, Smith County, Texas",14,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020033003","1000000US484230020033003","Block 3003, Block Group 3, Census Tract 20.03, Smith County, Texas",272,252,185,53,0,11,0,0,3,20,12,0,0,0,0,8,0
"484230020033004","1000000US484230020033004","Block 3004, Block Group 3, Census Tract 20.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020034000","1000000US484230020034000","Block 4000, Block Group 4, Census Tract 20.03, Smith County, Texas",90,88,82,4,0,2,0,0,0,2,1,0,0,0,0,0,1
"484230020034001","1000000US484230020034001","Block 4001, Block Group 4, Census Tract 20.03, Smith County, Texas",40,32,28,0,0,4,0,0,0,8,8,0,0,0,0,0,0
"484230020034002","1000000US484230020034002","Block 4002, Block Group 4, Census Tract 20.03, Smith County, Texas",37,34,24,2,3,5,0,0,0,3,3,0,0,0,0,0,0
"484230020034003","1000000US484230020034003","Block 4003, Block Group 4, Census Tract 20.03, Smith County, Texas",259,234,106,111,4,6,0,0,7,25,10,0,1,0,0,11,3
"484230020034004","1000000US484230020034004","Block 4004, Block Group 4, Census Tract 20.03, Smith County, Texas",37,34,17,15,1,1,0,0,0,3,3,0,0,0,0,0,0
"484230020034005","1000000US484230020034005","Block 4005, Block Group 4, Census Tract 20.03, Smith County, Texas",34,33,17,7,0,9,0,0,0,1,1,0,0,0,0,0,0
"484230020034006","1000000US484230020034006","Block 4006, Block Group 4, Census Tract 20.03, Smith County, Texas",690,554,264,270,3,12,1,0,4,136,49,3,0,0,0,76,8
"484230020034007","1000000US484230020034007","Block 4007, Block Group 4, Census Tract 20.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020034008","1000000US484230020034008","Block 4008, Block Group 4, Census Tract 20.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020034009","1000000US484230020034009","Block 4009, Block Group 4, Census Tract 20.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020034010","1000000US484230020034010","Block 4010, Block Group 4, Census Tract 20.03, Smith County, Texas",3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"484230020041000","1000000US484230020041000","Block 1000, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041001","1000000US484230020041001","Block 1001, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041002","1000000US484230020041002","Block 1002, Block Group 1, Census Tract 20.04, Smith County, Texas",19,16,16,0,0,0,0,0,0,3,3,0,0,0,0,0,0
"484230020041003","1000000US484230020041003","Block 1003, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041004","1000000US484230020041004","Block 1004, Block Group 1, Census Tract 20.04, Smith County, Texas",53,52,51,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"484230020041005","1000000US484230020041005","Block 1005, Block Group 1, Census Tract 20.04, Smith County, Texas",34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041006","1000000US484230020041006","Block 1006, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041007","1000000US484230020041007","Block 1007, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041008","1000000US484230020041008","Block 1008, Block Group 1, Census Tract 20.04, Smith County, Texas",43,43,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041009","1000000US484230020041009","Block 1009, Block Group 1, Census Tract 20.04, Smith County, Texas",38,33,32,0,0,0,0,0,1,5,4,0,0,0,0,0,1
"484230020041010","1000000US484230020041010","Block 1010, Block Group 1, Census Tract 20.04, Smith County, Texas",38,38,28,7,0,0,0,0,3,0,0,0,0,0,0,0,0
"484230020041011","1000000US484230020041011","Block 1011, Block Group 1, Census Tract 20.04, Smith County, Texas",29,29,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041012","1000000US484230020041012","Block 1012, Block Group 1, Census Tract 20.04, Smith County, Texas",22,20,17,3,0,0,0,0,0,2,2,0,0,0,0,0,0
"484230020041013","1000000US484230020041013","Block 1013, Block Group 1, Census Tract 20.04, Smith County, Texas",37,36,29,6,0,0,0,0,1,1,1,0,0,0,0,0,0
"484230020041014","1000000US484230020041014","Block 1014, Block Group 1, Census Tract 20.04, Smith County, Texas",56,49,47,0,0,0,0,0,2,7,4,0,0,0,0,0,3
"484230020041015","1000000US484230020041015","Block 1015, Block Group 1, Census Tract 20.04, Smith County, Texas",30,25,25,0,0,0,0,0,0,5,5,0,0,0,0,0,0
"484230020041016","1000000US484230020041016","Block 1016, Block Group 1, Census Tract 20.04, Smith County, Texas",18,17,16,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"484230020041017","1000000US484230020041017","Block 1017, Block Group 1, Census Tract 20.04, Smith County, Texas",16,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041018","1000000US484230020041018","Block 1018, Block Group 1, Census Tract 20.04, Smith County, Texas",64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041019","1000000US484230020041019","Block 1019, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041020","1000000US484230020041020","Block 1020, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041021","1000000US484230020041021","Block 1021, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041022","1000000US484230020041022","Block 1022, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041023","1000000US484230020041023","Block 1023, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041024","1000000US484230020041024","Block 1024, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041025","1000000US484230020041025","Block 1025, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041026","1000000US484230020041026","Block 1026, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041027","1000000US484230020041027","Block 1027, Block Group 1, Census Tract 20.04, Smith County, Texas",68,64,61,3,0,0,0,0,0,4,4,0,0,0,0,0,0
"484230020041028","1000000US484230020041028","Block 1028, Block Group 1, Census Tract 20.04, Smith County, Texas",43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041029","1000000US484230020041029","Block 1029, Block Group 1, Census Tract 20.04, Smith County, Texas",46,45,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"484230020041030","1000000US484230020041030","Block 1030, Block Group 1, Census Tract 20.04, Smith County, Texas",84,75,69,0,3,3,0,0,0,9,9,0,0,0,0,0,0
"484230020041031","1000000US484230020041031","Block 1031, Block Group 1, Census Tract 20.04, Smith County, Texas",30,30,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041032","1000000US484230020041032","Block 1032, Block Group 1, Census Tract 20.04, Smith County, Texas",98,97,92,4,0,0,0,0,1,1,1,0,0,0,0,0,0
"484230020041033","1000000US484230020041033","Block 1033, Block Group 1, Census Tract 20.04, Smith County, Texas",28,25,25,0,0,0,0,0,0,3,3,0,0,0,0,0,0
"484230020041034","1000000US484230020041034","Block 1034, Block Group 1, Census Tract 20.04, Smith County, Texas",90,87,87,0,0,0,0,0,0,3,3,0,0,0,0,0,0
"484230020041035","1000000US484230020041035","Block 1035, Block Group 1, Census Tract 20.04, Smith County, Texas",35,27,26,0,0,0,0,0,1,8,5,0,3,0,0,0,0
"484230020041036","1000000US484230020041036","Block 1036, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020041037","1000000US484230020041037","Block 1037, Block Group 1, Census Tract 20.04, Smith County, Texas",29,25,20,1,0,4,0,0,0,4,0,0,0,0,0,4,0
"484230020041038","1000000US484230020041038","Block 1038, Block Group 1, Census Tract 20.04, Smith County, Texas",44,42,42,0,0,0,0,0,0,2,2,0,0,0,0,0,0
"484230020041039","1000000US484230020041039","Block 1039, Block Group 1, Census Tract 20.04, Smith County, Texas",67,59,53,2,0,3,0,0,1,8,5,0,0,0,0,2,1
"484230020041040","1000000US484230020041040","Block 1040, Block Group 1, Census Tract 20.04, Smith County, Texas",26,21,11,6,0,0,0,0,4,5,0,0,0,0,0,5,0
"484230020041041","1000000US484230020041041","Block 1041, Block Group 1, Census Tract 20.04, Smith County, Texas",115,109,61,35,0,5,0,3,5,6,3,0,0,0,0,2,1
"484230020041042","1000000US484230020041042","Block 1042, Block Group 1, Census Tract 20.04, Smith County, Texas",68,66,65,0,0,0,0,0,1,2,1,0,0,0,0,0,1
"484230020041043","1000000US484230020041043","Block 1043, Block Group 1, Census Tract 20.04, Smith County, Texas",34,32,28,2,0,2,0,0,0,2,2,0,0,0,0,0,0
"484230020041044","1000000US484230020041044","Block 1044, Block Group 1, Census Tract 20.04, Smith County, Texas",30,26,26,0,0,0,0,0,0,4,4,0,0,0,0,0,0
"484230020041045","1000000US484230020041045","Block 1045, Block Group 1, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020042000","1000000US484230020042000","Block 2000, Block Group 2, Census Tract 20.04, Smith County, Texas",27,23,23,0,0,0,0,0,0,4,4,0,0,0,0,0,0
"484230020042001","1000000US484230020042001","Block 2001, Block Group 2, Census Tract 20.04, Smith County, Texas",47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020042002","1000000US484230020042002","Block 2002, Block Group 2, Census Tract 20.04, Smith County, Texas",37,34,30,0,0,4,0,0,0,3,1,0,0,0,0,2,0
"484230020042003","1000000US484230020042003","Block 2003, Block Group 2, Census Tract 20.04, Smith County, Texas",963,923,799,84,2,34,0,0,4,40,29,0,0,0,0,10,1
"484230020042004","1000000US484230020042004","Block 2004, Block Group 2, Census Tract 20.04, Smith County, Texas",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020042005","1000000US484230020042005","Block 2005, Block Group 2, Census Tract 20.04, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020061000","1000000US484230020061000","Block 1000, Block Group 1, Census Tract 20.06, Smith County, Texas",29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020061001","1000000US484230020061001","Block 1001, Block Group 1, Census Tract 20.06, Smith County, Texas",102,100,98,0,2,0,0,0,0,2,2,0,0,0,0,0,0
"484230020061002","1000000US484230020061002","Block 1002, Block Group 1, Census Tract 20.06, Smith County, Texas",48,48,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020061003","1000000US484230020061003","Block 1003, Block Group 1, Census Tract 20.06, Smith County, Texas",76,70,60,0,0,6,0,0,4,6,0,0,0,0,0,6,0
"484230020061004","1000000US484230020061004","Block 1004, Block Group 1, Census Tract 20.06, Smith County, Texas",6,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"484230020061005","1000000US484230020061005","Block 1005, Block Group 1, Census Tract 20.06, Smith County, Texas",149,140,128,6,0,5,0,0,1,9,8,0,0,0,0,1,0
"484230020061006","1000000US484230020061006","Block 1006, Block Group 1, Census Tract 20.06, Smith County, Texas",53,46,44,0,0,2,0,0,0,7,7,0,0,0,0,0,0
"484230020061007","1000000US484230020061007","Block 1007, Block Group 1, Census Tract 20.06, Smith County, Texas",49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020061008","1000000US484230020061008","Block 1008, Block Group 1, Census Tract 20.06, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020061009","1000000US484230020061009","Block 1009, Block Group 1, Census Tract 20.06, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020061010","1000000US484230020061010","Block 1010, Block Group 1, Census Tract 20.06, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020061011","1000000US484230020061011","Block 1011, Block Group 1, Census Tract 20.06, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020061012","1000000US484230020061012","Block 1012, Block Group 1, Census Tract 20.06, Smith County, Texas",16,10,7,3,0,0,0,0,0,6,0,0,0,0,0,0,6
"484230020061013","1000000US484230020061013","Block 1013, Block Group 1, Census Tract 20.06, Smith County, Texas",134,128,95,18,0,4,0,0,11,6,5,1,0,0,0,0,0
"484230020061014","1000000US484230020061014","Block 1014, Block Group 1, Census Tract 20.06, Smith County, Texas",30,28,24,4,0,0,0,0,0,2,0,0,0,0,0,1,1
"484230020061015","1000000US484230020061015","Block 1015, Block Group 1, Census Tract 20.06, Smith County, Texas",29,29,22,2,0,5,0,0,0,0,0,0,0,0,0,0,0
"484230020061016","1000000US484230020061016","Block 1016, Block Group 1, Census Tract 20.06, Smith County, Texas",22,18,16,2,0,0,0,0,0,4,4,0,0,0,0,0,0
"484230020061017","1000000US484230020061017","Block 1017, Block Group 1, Census Tract 20.06, Smith County, Texas",23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020061018","1000000US484230020061018","Block 1018, Block Group 1, Census Tract 20.06, Smith County, Texas",91,91,88,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"484230020061019","1000000US484230020061019","Block 1019, Block Group 1, Census Tract 20.06, Smith County, Texas",38,38,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020062000","1000000US484230020062000","Block 2000, Block Group 2, Census Tract 20.06, Smith County, Texas",529,497,416,50,8,13,0,0,10,32,18,0,1,1,0,7,5
"484230020062001","1000000US484230020062001","Block 2001, Block Group 2, Census Tract 20.06, Smith County, Texas",35,34,32,2,0,0,0,0,0,1,0,0,0,0,0,1,0
"484230020062002","1000000US484230020062002","Block 2002, Block Group 2, Census Tract 20.06, Smith County, Texas",41,39,38,0,0,1,0,0,0,2,2,0,0,0,0,0,0
"484230020062003","1000000US484230020062003","Block 2003, Block Group 2, Census Tract 20.06, Smith County, Texas",23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020062004","1000000US484230020062004","Block 2004, Block Group 2, Census Tract 20.06, Smith County, Texas",32,32,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"484230020062005","1000000US484230020062005","Block 2005, Block Group 2, Census Tract 20.06, Smith County, Texas",46,46,44,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"484230020062006","1000000US484230020062006","Block 2006, Block Group 2, Census Tract 20.06, Smith County, Texas",36,36,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"484230020062007","1000000US484230020062007","Block 2007, Block Group 2, Census Tract 20.06, Smith County, Texas",34,34,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020062008","1000000US484230020062008","Block 2008, Block Group 2, Census Tract 20.06, Smith County, Texas",24,24,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"484230020062009","1000000US484230020062009","Block 2009, Block Group 2, Census Tract 20.06, Smith County, Texas",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020062010","1000000US484230020062010","Block 2010, Block Group 2, Census Tract 20.06, Smith County, Texas",19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020062011","1000000US484230020062011","Block 2011, Block Group 2, Census Tract 20.06, Smith County, Texas",43,34,26,0,0,8,0,0,0,9,0,0,0,0,0,9,0
"484230020062012","1000000US484230020062012","Block 2012, Block Group 2, Census Tract 20.06, Smith County, Texas",52,50,29,0,0,21,0,0,0,2,0,0,0,0,0,2,0
"484230020062013","1000000US484230020062013","Block 2013, Block Group 2, Census Tract 20.06, Smith County, Texas",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020062014","1000000US484230020062014","Block 2014, Block Group 2, Census Tract 20.06, Smith County, Texas",64,63,63,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"484230020062015","1000000US484230020062015","Block 2015, Block Group 2, Census Tract 20.06, Smith County, Texas",62,62,33,23,0,0,0,0,6,0,0,0,0,0,0,0,0
"484230020062016","1000000US484230020062016","Block 2016, Block Group 2, Census Tract 20.06, Smith County, Texas",81,81,68,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020062017","1000000US484230020062017","Block 2017, Block Group 2, Census Tract 20.06, Smith County, Texas",64,51,46,0,0,5,0,0,0,13,8,0,0,0,0,5,0
"484230020062018","1000000US484230020062018","Block 2018, Block Group 2, Census Tract 20.06, Smith County, Texas",51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020062019","1000000US484230020062019","Block 2019, Block Group 2, Census Tract 20.06, Smith County, Texas",31,31,16,12,0,3,0,0,0,0,0,0,0,0,0,0,0
"484230020062020","1000000US484230020062020","Block 2020, Block Group 2, Census Tract 20.06, Smith County, Texas",29,29,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020062021","1000000US484230020062021","Block 2021, Block Group 2, Census Tract 20.06, Smith County, Texas",27,27,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020062022","1000000US484230020062022","Block 2022, Block Group 2, Census Tract 20.06, Smith County, Texas",28,24,22,2,0,0,0,0,0,4,3,0,0,0,0,1,0
"484230020063000","1000000US484230020063000","Block 3000, Block Group 3, Census Tract 20.06, Smith County, Texas",4,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"484230020063001","1000000US484230020063001","Block 3001, Block Group 3, Census Tract 20.06, Smith County, Texas",27,23,23,0,0,0,0,0,0,4,0,0,0,0,0,0,4
"484230020063002","1000000US484230020063002","Block 3002, Block Group 3, Census Tract 20.06, Smith County, Texas",48,46,46,0,0,0,0,0,0,2,2,0,0,0,0,0,0
"484230020063003","1000000US484230020063003","Block 3003, Block Group 3, Census Tract 20.06, Smith County, Texas",65,54,53,1,0,0,0,0,0,11,11,0,0,0,0,0,0
"484230020063004","1000000US484230020063004","Block 3004, Block Group 3, Census Tract 20.06, Smith County, Texas",79,73,68,3,0,1,0,0,1,6,6,0,0,0,0,0,0
"484230020063005","1000000US484230020063005","Block 3005, Block Group 3, Census Tract 20.06, Smith County, Texas",37,36,31,5,0,0,0,0,0,1,1,0,0,0,0,0,0
"484230020063006","1000000US484230020063006","Block 3006, Block Group 3, Census Tract 20.06, Smith County, Texas",20,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020063007","1000000US484230020063007","Block 3007, Block Group 3, Census Tract 20.06, Smith County, Texas",115,111,107,4,0,0,0,0,0,4,4,0,0,0,0,0,0
"484230020063008","1000000US484230020063008","Block 3008, Block Group 3, Census Tract 20.06, Smith County, Texas",2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"484230020063009","1000000US484230020063009","Block 3009, Block Group 3, Census Tract 20.06, Smith County, Texas",21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020063010","1000000US484230020063010","Block 3010, Block Group 3, Census Tract 20.06, Smith County, Texas",56,56,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"484230020063011","1000000US484230020063011","Block 3011, Block Group 3, Census Tract 20.06, Smith County, Texas",22,14,9,5,0,0,0,0,0,8,7,0,0,0,0,1,0
"484230020063012","1000000US484230020063012","Block 3012, Block Group 3, Census Tract 20.06, Smith County, Texas",92,87,83,4,0,0,0,0,0,5,5,0,0,0,0,0,0
"484230020063013","1000000US484230020063013","Block 3013, Block Group 3, Census Tract 20.06, Smith County, Texas",77,77,74,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"484230020063014","1000000US484230020063014","Block 3014, Block Group 3, Census Tract 20.06, Smith County, Texas",25,25,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"484230020063015","1000000US484230020063015","Block 3015, Block Group 3, Census Tract 20.06, Smith County, Texas",80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020063016","1000000US484230020063016","Block 3016, Block Group 3, Census Tract 20.06, Smith County, Texas",43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020063017","1000000US484230020063017","Block 3017, Block Group 3, Census Tract 20.06, Smith County, Texas",36,33,33,0,0,0,0,0,0,3,3,0,0,0,0,0,0
"484230020063018","1000000US484230020063018","Block 3018, Block Group 3, Census Tract 20.06, Smith County, Texas",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020063019","1000000US484230020063019","Block 3019, Block Group 3, Census Tract 20.06, Smith County, Texas",33,33,27,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"484230020063020","1000000US484230020063020","Block 3020, Block Group 3, Census Tract 20.06, Smith County, Texas",33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020063021","1000000US484230020063021","Block 3021, Block Group 3, Census Tract 20.06, Smith County, Texas",33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020063022","1000000US484230020063022","Block 3022, Block Group 3, Census Tract 20.06, Smith County, Texas",19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020063023","1000000US484230020063023","Block 3023, Block Group 3, Census Tract 20.06, Smith County, Texas",27,26,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"484230020063024","1000000US484230020063024","Block 3024, Block Group 3, Census Tract 20.06, Smith County, Texas",48,46,39,7,0,0,0,0,0,2,0,0,0,0,0,2,0
"484230020063025","1000000US484230020063025","Block 3025, Block Group 3, Census Tract 20.06, Smith County, Texas",34,34,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020063026","1000000US484230020063026","Block 3026, Block Group 3, Census Tract 20.06, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020071009","1000000US484230020071009","Block 1009, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020071010","1000000US484230020071010","Block 1010, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020071011","1000000US484230020071011","Block 1011, Block Group 1, Census Tract 20.07, Smith County, Texas",93,82,64,17,0,0,0,0,1,11,8,0,0,0,0,0,3
"484230020071012","1000000US484230020071012","Block 1012, Block Group 1, Census Tract 20.07, Smith County, Texas",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020071013","1000000US484230020071013","Block 1013, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020071014","1000000US484230020071014","Block 1014, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020071015","1000000US484230020071015","Block 1015, Block Group 1, Census Tract 20.07, Smith County, Texas",22,22,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020071016","1000000US484230020071016","Block 1016, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020071017","1000000US484230020071017","Block 1017, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020071022","1000000US484230020071022","Block 1022, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020071026","1000000US484230020071026","Block 1026, Block Group 1, Census Tract 20.07, Smith County, Texas",198,175,138,19,0,15,0,0,3,23,17,1,2,0,0,2,1
"484230020071027","1000000US484230020071027","Block 1027, Block Group 1, Census Tract 20.07, Smith County, Texas",79,78,41,21,0,15,0,0,1,1,1,0,0,0,0,0,0
"484230020071028","1000000US484230020071028","Block 1028, Block Group 1, Census Tract 20.07, Smith County, Texas",40,39,34,5,0,0,0,0,0,1,0,0,0,0,0,1,0
"484230020071029","1000000US484230020071029","Block 1029, Block Group 1, Census Tract 20.07, Smith County, Texas",33,32,23,7,0,2,0,0,0,1,0,0,0,0,0,1,0
"484230020071030","1000000US484230020071030","Block 1030, Block Group 1, Census Tract 20.07, Smith County, Texas",95,80,48,11,0,21,0,0,0,15,11,0,0,0,0,4,0
"484230020071031","1000000US484230020071031","Block 1031, Block Group 1, Census Tract 20.07, Smith County, Texas",34,32,25,3,0,0,0,0,4,2,0,0,0,0,0,1,1
"484230020071032","1000000US484230020071032","Block 1032, Block Group 1, Census Tract 20.07, Smith County, Texas",15,15,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"484230020071033","1000000US484230020071033","Block 1033, Block Group 1, Census Tract 20.07, Smith County, Texas",29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484230020071034","1000000US484230020071034","Block 1034, Block Group 1, Census Tract 20.07, Smith County, Texas",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
